크롤링 우선순위 리스트
====================
생성일시: 2025. 7. 21. 오전 12:07:33
총 대상 단지: 19868개

순위	점수	우선순위	거래량	단지명	위치
15259	20.1	5	   3	명성빌라(1480-34)	남구 대연동
15260	20.1	5	   3	부일힐타워	남구 대연동
15261	20.1	5	   3	새진빌리지(A,B동)	남구 대연동
15262	20.1	5	   3	크로바(2동)	남구 대연동
15263	20.1	5	   3	보광맨션	남구 문현동
15264	20.1	5	   3	송림(88)	남구 방림동
15265	20.1	5	   3	봉선동한국아델리움57	남구 봉선동
15266	20.1	5	   3	공간휴	남구 신정동
15267	20.1	5	   3	로타리포스타운	남구 신정동
15268	20.1	5	   3	법경캐슬	남구 신정동
15269	20.1	5	   3	새로본	남구 신정동
15270	20.1	5	   3	성훈팰리스	남구 신정동
15271	20.1	5	   3	청림하이츠빌라	남구 신정동
15272	20.1	5	   3	아름다운풍경	남구 야음동
15273	20.1	5	   3	동산그린맨션	남구 용호동
15274	20.1	5	   3	성도파인힐	남구 용호동
15275	20.1	5	   3	봉선주월대라수어썸브릿지	남구 주월동
15276	20.1	5	   3	대은팰리스뷰	남동구 간석동
15277	20.1	5	   3	아이닉스	남동구 간석동
15278	20.1	5	   3	듀크빌(101동)	남동구 구월동
15279	20.1	5	   3	이화골드	남동구 만수동
15280	20.1	5	   3	세영아파트	노원구 공릉동
15281	20.1	5	   3	테라파크뷰	노원구 공릉동
15282	20.1	5	   3	신일	노원구 중계동
15283	20.1	5	   3	이연아마빌레	노원구 중계동
15284	20.1	5	   3	상인메트로빌102동	달서구 상인동
15285	20.1	5	   3	코리아	달서구 송현동
15286	20.1	5	   3	진천장미맨션	달서구 진천동
15287	20.1	5	   3	남해오네뜨2차	달성군 유가읍 봉리
15288	20.1	5	   3	성원105동	도봉구 방학동
15289	20.1	5	   3	신주아파트B	도봉구 방학동
15290	20.1	5	   3	성원팰리스	도봉구 쌍문동
15291	20.1	5	   3	스마트빌	도봉구 쌍문동
15292	20.1	5	   3	DK포시즌	도봉구 창동
15293	20.1	5	   3	아트랑스101동	동구 각산동
15294	20.1	5	   3	동촌드림파크아파트	동구 검사동
15295	20.1	5	   3	굿모닝2	동구 방어동
15296	20.1	5	   3	대동스타타워	동구 방어동
15297	20.1	5	   3	대호하이빌19차	동구 방어동
15298	20.1	5	   3	청학빌라트	동구 방어동
15299	20.1	5	   3	아름빌101동	동구 범일동
15300	20.1	5	   3	빌라맨션	동구 삼성동
15301	20.1	5	   3	삼성	동구 삼성동
15302	20.1	5	   3	밀레니엄	동구 신암동
15303	20.1	5	   3	이스트캐슬	동구 신암동
15304	20.1	5	   3	홍일	동구 전하동
15305	20.1	5	   3	주원쉐르빌	동구 좌천동
15306	20.1	5	   3	온누리	동구 초량동
15307	20.1	5	   3	지성하이츠빌라	동구 초량동
15308	20.1	5	   3	다운주택12차	동구 화정동
15309	20.1	5	   3	르네상스빌	동구 화정동
15310	20.1	5	   3	영진프라임	동구 효목동
15311	20.1	5	   3	(아이엔에스새터)	동대문구 장안동
15312	20.1	5	   3	공감대(378-3)	동대문구 장안동
15313	20.1	5	   3	대성장안애캐슬	동대문구 장안동
15314	20.1	5	   3	르미에르장안타운5차	동대문구 장안동
15315	20.1	5	   3	상록파라브	동대문구 장안동
15316	20.1	5	   3	형인허브빌101동(417-3)	동대문구 장안동
15317	20.1	5	   3	흥해오크팰리스(576-0)	동대문구 장안동
15318	20.1	5	   3	제일(8-4)	동래구 수안동
15319	20.1	5	   3	푸른마을나동	동래구 온천동
15320	20.1	5	   3	해피타운	동래구 온천동
15321	20.1	5	   3	행복한집	동래구 온천동
15322	20.1	5	   3	인정	동작구 사당동
15323	20.1	5	   3	오크밸리	동작구 상도동
15324	20.1	5	   3	광남벨라스1동	마포구 동교동
15325	20.1	5	   3	광남캐스빌	마포구 망원동
15326	20.1	5	   3	태경크레앙스(101동)	마포구 망원동
15327	20.1	5	   3	노블레스빌(246-1)	마포구 연남동
15328	20.1	5	   3	중앙하이츠104동	마포구 창전동
15329	20.1	5	   3	현대하이츠	마포구 합정동
15330	20.1	5	   3	대명휴먼아파트	미추홀구 숭의동
15331	20.1	5	   3	선광	미추홀구 숭의동
15332	20.1	5	   3	석락맨숀아파트	미추홀구 주안동
15333	20.1	5	   3	지예아트홈(102동)	미추홀구 주안동
15334	20.1	5	   3	성도주택	부산진구 개금동
15335	20.1	5	   3	일신스카이빌	부산진구 양정동
15336	20.1	5	   3	디아이하우스	부산진구 전포동
15337	20.1	5	   3	우영	부산진구 전포동
15338	20.1	5	   3	백조(바)	부평구 부개동
15339	20.1	5	   3	D-바인아파트	부평구 부평동
15340	20.1	5	   3	삼성(407-8)	부평구 부평동
15341	20.1	5	   3	대명노블리안	부평구 십정동
15342	20.1	5	   3	중앙	북구 각화동
15343	20.1	5	   3	신화	북구 대현동
15344	20.1	5	   3	동성베스트빌라	북구 덕천동
15345	20.1	5	   3	은호	북구 덕천동
15346	20.1	5	   3	복현미래	북구 복현동
15347	20.1	5	   3	오치동광신프로그레스	북구 오치동
15348	20.1	5	   3	대웅맨션	북구 중흥동
15349	20.1	5	   3	은성강변타운	북구 침산동
15350	20.1	5	   3	태전동신원(B동)	북구 태전동
15351	20.1	5	   3	리베르캐슬	사상구 괘법동
15352	20.1	5	   3	모라새상가	사상구 모라동
15353	20.1	5	   3	본동맨션	사상구 주례동
15354	20.1	5	   3	성경로즈힐1차-102	사하구 괴정동
15355	20.1	5	   3	한성	사하구 괴정동
15356	20.1	5	   3	그리심힐102	사하구 신평동
15357	20.1	5	   3	하단파미르빌	사하구 하단동
15358	20.1	5	   3	선빌골든타운	서구 내당동
15359	20.1	5	   3	세신	서구 내당동
15360	20.1	5	   3	전원빌라	서구 동대신동2가
15361	20.1	5	   3	타워별장	서구 동대신동3가
15362	20.1	5	   3	부민부백자연애	서구 부민동1가
15363	20.1	5	   3	백두퀸스빌	서구 불로동
15364	20.1	5	   3	그린파크101	서구 비산동
15365	20.1	5	   3	석포로얄캐슬2차	서구 서대신동2가
15366	20.1	5	   3	향원에이스타운(78)	서구 서대신동2가
15367	20.1	5	   3	대승스위트	서구 서대신동3가
15368	20.1	5	   3	백리휴먼빌리지	서구 서대신동3가
15369	20.1	5	   3	남양102동	서구 석남동
15370	20.1	5	   3	대신빌라	서구 토성동5가
15371	20.1	5	   3	서원비동	서구 토성동5가
15372	20.1	5	   3	헤리츠아파트2차	서구 토성동5가
15373	20.1	5	   3	연화	서대문구 연희동
15374	20.1	5	   3	동호	서대문구 충정로3가
15375	20.1	5	   3	Elleville	서대문구 홍은동
15376	20.1	5	   3	동일3차	서대문구 홍제동
15377	20.1	5	   3	그랑빌	서초구 반포동
15378	20.1	5	   3	반포서래빌	서초구 반포동
15379	20.1	5	   3	반포서래월드메르디앙스칼라아파트A동	서초구 반포동
15380	20.1	5	   3	현대반포빌라트B	서초구 반포동
15381	20.1	5	   3	강남아트빌	서초구 방배동
15382	20.1	5	   3	라온채	서초구 방배동
15383	20.1	5	   3	방배삼성홈타운(101)	서초구 방배동
15384	20.1	5	   3	삼환나띠르빌(1002-22)	서초구 방배동
15385	20.1	5	   3	신호	서초구 방배동
15386	20.1	5	   3	경남아너스빌(1608-8)	서초구 서초동
15387	20.1	5	   3	서초두산위브트레지움	서초구 서초동
15388	20.1	5	   3	서초벽산블루밍	서초구 서초동
15389	20.1	5	   3	리치스	서초구 양재동
15390	20.1	5	   3	성영	서초구 양재동
15391	20.1	5	   3	빌폴라리스	서초구 잠원동
15392	20.1	5	   3	잠원중앙하이츠(A동)	서초구 잠원동
15393	20.1	5	   3	가락그랑밸리	송파구 가락동
15394	20.1	5	   3	기영	송파구 마천동
15395	20.1	5	   3	서경아파트	송파구 방이동
15396	20.1	5	   3	신부파스카빌	송파구 석촌동
15397	20.1	5	   3	다성이즈빌클래식	송파구 오금동
15398	20.1	5	   3	우송그린	송파구 오금동
15399	20.1	5	   3	매호미래하이츠	수성구 매호동
15400	20.1	5	   3	사월역파인누리2차201동	수성구 사월동
15401	20.1	5	   3	경일라임빌	수성구 신매동
15402	20.1	5	   3	아크로파트B동	수성구 중동
15403	20.1	5	   3	리치팰리스	수성구 지산동
15404	20.1	5	   3	청림리더스101동(한솔동)	수성구 파동
15405	20.1	5	   3	주안골드빌리지	수영구 광안동
15406	20.1	5	   3	대진	수영구 남천동
15407	20.1	5	   3	한성그린	수영구 남천동
15408	20.1	5	   3	협진태양맨션B동	수영구 망미동
15409	20.1	5	   3	동도(729-5)	양천구 목동
15410	20.1	5	   3	목동미소래	양천구 목동
15411	20.1	5	   3	목동성원초원	양천구 목동
15412	20.1	5	   3	한일	양천구 목동
15413	20.1	5	   3	거산	양천구 신월동
15414	20.1	5	   3	삼도(101)	양천구 신월동
15415	20.1	5	   3	수명	양천구 신월동
15416	20.1	5	   3	신월휘버스	양천구 신월동
15417	20.1	5	   3	은일로즈힐	양천구 신월동
15418	20.1	5	   3	탑건위너빌	양천구 신월동
15419	20.1	5	   3	부원골드빌	연제구 거제동
15420	20.1	5	   3	금광타워	연제구 연산동
15421	20.1	5	   3	전원덕수궁빌	연제구 연산동
15422	20.1	5	   3	창광빌리지(1293-18)	연제구 연산동
15423	20.1	5	   3	영일	영도구 대교동2가
15424	20.1	5	   3	제이스빌	영도구 대교동2가
15425	20.1	5	   3	봉래마을	영도구 봉래동2가
15426	20.1	5	   3	성인아르빌	영도구 봉래동2가
15427	20.1	5	   3	칸리버팰리스	영등포구 당산동
15428	20.1	5	   3	보라매길성그랑프리텔	영등포구 신길동
15429	20.1	5	   3	원효	용산구 원효로2가
15430	20.1	5	   3	노들	용산구 이촌동
15431	20.1	5	   3	메이(124-12)	용산구 이태원동
15432	20.1	5	   3	준아트빌	용산구 이태원동
15433	20.1	5	   3	삼각아파트	용산구 한강로1가
15434	20.1	5	   3	뉴캐슬하우스	용산구 한남동
15435	20.1	5	   3	효성빌리지	용산구 한남동
15436	20.1	5	   3	제일	용산구 후암동
15437	20.1	5	   3	유성타워	유성구 구암동
15438	20.1	5	   3	아인스빌	유성구 장대동
15439	20.1	5	   3	수정럭스	은평구 갈현동
15440	20.1	5	   3	한아름	은평구 갈현동
15441	20.1	5	   3	동양	은평구 구산동
15442	20.1	5	   3	명남아파트	은평구 구산동
15443	20.1	5	   3	예승빌라트	은평구 구산동
15444	20.1	5	   3	유일아트리움	은평구 녹번동
15445	20.1	5	   3	제이타워4	은평구 대조동
15446	20.1	5	   3	신선	은평구 신사동
15447	20.1	5	   3	고도아파트	은평구 역촌동
15448	20.1	5	   3	디케이	은평구 역촌동
15449	20.1	5	   3	무궁화	은평구 역촌동
15450	20.1	5	   3	우리스페이스(113-28)	은평구 응암동
15451	20.1	5	   3	유성아이비	은평구 응암동
15452	20.1	5	   3	자선메르시안(115)	은평구 응암동
15453	20.1	5	   3	두성	은평구 증산동
15454	20.1	5	   3	월드메르시안(179-9)	은평구 증산동
15455	20.1	5	   3	인우	은평구 증산동
15456	20.1	5	   3	자산메르시안(164-31)	은평구 증산동
15457	20.1	5	   3	자선메르시안(162-21)	은평구 증산동
15458	20.1	5	   3	렉스빌	종로구 명륜1가
15459	20.1	5	   3	리치캐슬아파트	종로구 명륜1가
15460	20.1	5	   3	에비뉴청계Ⅰ	종로구 숭인동
15461	20.1	5	   3	나이스빌101동	중구 남외동
15462	20.1	5	   3	병영	중구 남외동
15463	20.1	5	   3	동양빌라	중구 보수동3가
15464	20.1	5	   3	아느칸빌4차	중구 복산동
15465	20.1	5	   3	강변아파트103동	중구 사정동
15466	20.1	5	   3	강변아파트105동	중구 사정동
15467	20.1	5	   3	하모니401동	중구 사정동
15468	20.1	5	   3	삼덕인베스트	중구 삼덕동2가
15469	20.1	5	   3	선화맨션	중구 선화동
15470	20.1	5	   3	대신스카이	중구 성안동
15471	20.1	5	   3	데시앙	중구 성안동
15472	20.1	5	   3	동남하이빌	중구 성안동
15473	20.1	5	   3	동남하이빌3차	중구 성안동
15474	20.1	5	   3	성안센트럴빌	중구 성안동
15475	20.1	5	   3	장한리치빌4차(102동)	중구 성안동
15476	20.1	5	   3	인성아트빌	중구 신당동
15477	20.1	5	   3	홈유레카	중구 신흥동1가
15478	20.1	5	   3	예장동삼익	중구 예장동
15479	20.1	5	   3	우정2	중구 우정동
15480	20.1	5	   3	천보	중랑구 망우동
15481	20.1	5	   3	삼성제이드아파트	중랑구 면목동
15482	20.1	5	   3	포인트아파트비동	중랑구 면목동
15483	20.1	5	   3	형제	중랑구 면목동
15484	20.1	5	   3	고덕골든빌(101동)	중랑구 묵동
15485	20.1	5	   3	동서하이빌아파트	해운대구 송정동
15486	20.1	5	   3	송정비체하임	해운대구 송정동
15487	20.1	5	   3	태림로즈빌A동	해운대구 송정동
15488	20.1	5	   3	서광골드타워	해운대구 우동
15489	20.1	5	   3	달맞이베네치아	해운대구 중동
15490	20.1	5	   3	대림썬라이츠2차	해운대구 중동
15491	20.1	5	   3	동부스타빌라	해운대구 중동
15492	20.1	5	   3	아남하이츠4	해운대구 중동
15493	20.1	5	   3	에이스빌라	해운대구 중동
15494	20.1	5	   2	개포2차현대아파트(220)	강남구 개포동
15495	20.1	5	   2	개포자이르네	강남구 개포동
15496	20.1	5	   2	새롬(1164-13)	강남구 개포동
15497	20.1	5	   2	포이벨리	강남구 개포동
15498	20.1	5	   2	펜트힐캐스케이드	강남구 논현동
15499	20.1	5	   2	대치타워	강남구 대치동
15500	20.1	5	   2	삼성3차	강남구 대치동
15501	20.1	5	   2	선경3차	강남구 대치동
15502	20.1	5	   2	세영팔레스타운	강남구 대치동
15503	20.1	5	   2	현대썬앤빌테헤란	강남구 대치동
15504	20.1	5	   2	PLUMHILLS	강남구 도곡동
15505	20.1	5	   2	우성캐릭터빌	강남구 도곡동
15506	20.1	5	   2	대우멤버스카운티501	강남구 삼성동
15507	20.1	5	   2	삼부아파트102동	강남구 삼성동
15508	20.1	5	   2	삼성동신영지웰	강남구 삼성동
15509	20.1	5	   2	삼성오네뜨	강남구 삼성동
15510	20.1	5	   2	석탑아파트101동	강남구 삼성동
15511	20.1	5	   2	아셈	강남구 삼성동
15512	20.1	5	   2	청구아파트	강남구 삼성동
15513	20.1	5	   2	풍림	강남구 삼성동
15514	20.1	5	   2	한일	강남구 삼성동
15515	20.1	5	   2	현대삼성동1차	강남구 삼성동
15516	20.1	5	   2	리갈팰리스	강남구 신사동
15517	20.1	5	   2	청림빌	강남구 신사동
15518	20.1	5	   2	현대아인빌	강남구 신사동
15519	20.1	5	   2	현대빌라트	강남구 압구정동
15520	20.1	5	   2	노블스위트	강남구 역삼동
15521	20.1	5	   2	명인갤러리	강남구 역삼동
15522	20.1	5	   2	역삼동칼라	강남구 역삼동
15523	20.1	5	   2	더갤러리파크	강남구 청담동
15524	20.1	5	   2	청담그랑빌	강남구 청담동
15525	20.1	5	   2	한신오페라하우스	강남구 청담동
15526	20.1	5	   2	호원빌라	강남구 청담동
15527	20.1	5	   2	길동다성이즈빌	강동구 길동
15528	20.1	5	   2	율전에버그린	강동구 둔촌동
15529	20.1	5	   2	찬솔	강동구 둔촌동
15530	20.1	5	   2	KNP	강동구 명일동
15531	20.1	5	   2	동은	강동구 명일동
15532	20.1	5	   2	스위트빌(435-10)	강동구 성내동
15533	20.1	5	   2	오륜아크로빌	강동구 성내동
15534	20.1	5	   2	인택스파크뷰	강동구 성내동
15535	20.1	5	   2	탑건위너빌	강동구 성내동
15536	20.1	5	   2	태천	강동구 성내동
15537	20.1	5	   2	한독	강동구 성내동
15538	20.1	5	   2	해가든(454-1)	강동구 성내동
15539	20.1	5	   2	양지벨로스	강동구 암사동
15540	20.1	5	   2	영상라이브센스	강동구 암사동
15541	20.1	5	   2	신주아파트(313)	강동구 천호동
15542	20.1	5	   2	한일	강북구 미아동
15543	20.1	5	   2	썬힐하우스	강북구 수유동
15544	20.1	5	   2	은석	강북구 수유동
15545	20.1	5	   2	진안골드밸리	강북구 수유동
15546	20.1	5	   2	청솔	강북구 수유동
15547	20.1	5	   2	삼대	강서구 내발산동
15548	20.1	5	   2	새신아	강서구 내발산동
15549	20.1	5	   2	천우네오젠	강서구 내발산동
15550	20.1	5	   2	천우캐슬	강서구 내발산동
15551	20.1	5	   2	삼도	강서구 방화동
15552	20.1	5	   2	루나클래식2	강서구 염창동
15553	20.1	5	   2	강서타워	강서구 화곡동
15554	20.1	5	   2	근상프리즘(955-9)	강서구 화곡동
15555	20.1	5	   2	동진빌라(56-100)	강서구 화곡동
15556	20.1	5	   2	명주캐슬(61-9)	강서구 화곡동
15557	20.1	5	   2	신영	강서구 화곡동
15558	20.1	5	   2	오복뜨란체	강서구 화곡동
15559	20.1	5	   2	진성아파트102동	강서구 화곡동
15560	20.1	5	   2	효성A(923-17)	강서구 화곡동
15561	20.1	5	   2	승림	계양구 임학동
15562	20.1	5	   2	관악산센텀	관악구 남현동
15563	20.1	5	   2	문영마운틴	관악구 남현동
15564	20.1	5	   2	예촌그린	관악구 남현동
15565	20.1	5	   2	관악미래가	관악구 봉천동
15566	20.1	5	   2	금강아미움(105동)	관악구 봉천동
15567	20.1	5	   2	동아타운21	관악구 봉천동
15568	20.1	5	   2	봉천동	관악구 봉천동
15569	20.1	5	   2	봉천두솔	관악구 봉천동
15570	20.1	5	   2	에메랄드102동	관악구 봉천동
15571	20.1	5	   2	에메랄드105동	관악구 봉천동
15572	20.1	5	   2	관악푸르지오102동	관악구 사당동
15573	20.1	5	   2	GS파크뷰	관악구 신림동
15574	20.1	5	   2	파로스프라자	관악구 신림동
15575	20.1	5	   2	현대리버빌	광진구 광장동
15576	20.1	5	   2	강변아파트	광진구 구의동
15577	20.1	5	   2	광남캐스빌	광진구 구의동
15578	20.1	5	   2	대성빌라트(552-6)	광진구 구의동
15579	20.1	5	   2	아차산인앤인W클래스102동	광진구 구의동
15580	20.1	5	   2	파르네빌	광진구 구의동
15581	20.1	5	   2	신호빌라트	광진구 자양동
15582	20.1	5	   2	대영2동	광진구 중곡동
15583	20.1	5	   2	웰빙	광진구 중곡동
15584	20.1	5	   2	진흥아르미	광진구 중곡동
15585	20.1	5	   2	미래하이츠	구로구 가리봉동
15586	20.1	5	   2	예인	구로구 고척동
